     Inode Address Inode Number              Path
0xffff88002b6c50e0                    794359 /usr/lib/python3.5/__pycache__/_bootlocale.cpython-35.pyc
0xffff880029ce98f0                    794422 /usr/lib/python3.5/__pycache__/warnings.cpython-35.pyc
0xffff880029ce88d0                    794423 /usr/lib/python3.5/__pycache__/weakref.cpython-35.pyc
0xffff880029ccd4e8                    794397 /usr/lib/python3.5/__pycache__/reprlib.cpython-35.pyc
0xffff880029ccccd8                    794383 /usr/lib/python3.5/__pycache__/heapq.cpython-35.pyc
0xffff880029ccc4c8                    794386 /usr/lib/python3.5/__pycache__/keyword.cpython-35.pyc
0xffff880029ccb930                    794390 /usr/lib/python3.5/__pycache__/operator.cpython-35.pyc
0xffff880029cced18                    794378 /usr/lib/python3.5/__pycache__/functools.cpython-35.pyc
0xffff880029ccf528                    794420 /usr/lib/python3.5/__pycache__/types.cpython-35.pyc
0xffff880029ce6100                    794402 /usr/lib/python3.5/__pycache__/sitecustomize.cpython-35.pyc
0xffff880029cded18                    794363 /usr/lib/python3.5/__pycache__/_sysconfigdata.cpython-35.pyc
0xffff880029cde508                    794412 /usr/lib/python3.5/__pycache__/sysconfig.cpython-35.pyc
0xffff880029cddcf8                    794362 /usr/lib/python3.5/__pycache__/_sitebuiltins.cpython-35.pyc
0xffff880029cdd4e8                    794360 /usr/lib/python3.5/__pycache__/_collections_abc.cpython-35.pyc
0xffff880029cdccd8                    794379 /usr/lib/python3.5/__pycache__/genericpath.cpython-35.pyc
0xffff880029cdc4c8                    794393 /usr/lib/python3.5/__pycache__/posixpath.cpython-35.pyc
0xffff880029f4a100                    794408 /usr/lib/python3.5/__pycache__/stat.cpython-35.pyc
0xffff880029f498f0                    794392 /usr/lib/python3.5/__pycache__/os.cpython-35.pyc
0xffff880029f198f0                    794401 /usr/lib/python3.5/__pycache__/site.cpython-35.pyc
0xffff880029d06100                    794364 /usr/lib/python3.5/__pycache__/_weakrefset.cpython-35.pyc
0xffff880029d054e8                    794365 /usr/lib/python3.5/__pycache__/abc.cpython-35.pyc
0xffff880029d04cd8                    794384 /usr/lib/python3.5/__pycache__/io.cpython-35.pyc
0xffff880029f83930                    794370 /usr/lib/python3.5/__pycache__/codecs.cpython-35.pyc
0xffff880029f83120                    794223 /usr/lib/python3.5/codecs.py
0xffff880029f82100                   1049229 /usr/lib/python3.5/encodings
               0x0 ------------------------- /usr/lib/python3.5/encodings/__init__.so
               0x0 ------------------------- /usr/lib/python3.5/encodings/__init__.abi3.so
               0x0 ------------------------- /usr/lib/python3.5/encodings/__init__.cpython-35m-x86_64-linux-gnu.so
0xffff880029d040c0                   1049452 /usr/lib/python3.5/encodings/latin_1.py
0xffff88002f246910                   1049485 /usr/lib/python3.5/encodings/utf_8.py
0xffff8800298af930                   1049366 /usr/lib/python3.5/encodings/aliases.py
0xffff880029f82910                   1049364 /usr/lib/python3.5/encodings/__pycache__
0xffff880029d044c8                   1049492 /usr/lib/python3.5/encodings/__pycache__/latin_1.cpython-35.pyc
0xffff88002f247528                   1049493 /usr/lib/python3.5/encodings/__pycache__/utf_8.cpython-35.pyc
0xffff88002f246508                   1049490 /usr/lib/python3.5/encodings/__pycache__/aliases.cpython-35.pyc
0xffff880029f82d18                   1049489 /usr/lib/python3.5/encodings/__pycache__/__init__.cpython-35.pyc
0xffff880029f82508                   1049365 /usr/lib/python3.5/encodings/__init__.py
0xffff880029f81cf8                   1049235 /usr/lib/python3.5/lib-dynload
0xffff88002b3540c0                   1049626 /usr/lib/python3.5/lib-dynload/_json.cpython-35m-x86_64-linux-gnu.so
               0x0 ------------------------- /usr/lib/python3.5/lib-dynload/gi.pkg
0xffff880028fec4c8                   1049617 /usr/lib/python3.5/lib-dynload/_csv.cpython-35m-x86_64-linux-gnu.so
0xffff88002b047930                   1049628 /usr/lib/python3.5/lib-dynload/_lzma.cpython-35m-x86_64-linux-gnu.so
0xffff88002b0450e0                   1049609 /usr/lib/python3.5/lib-dynload/_bz2.cpython-35m-x86_64-linux-gnu.so
0xffff88002b7008d0                   1049633 /usr/lib/python3.5/lib-dynload/_ssl.cpython-35m-x86_64-linux-gnu.so
0xffff880029cee100                   1049625 /usr/lib/python3.5/lib-dynload/_hashlib.cpython-35m-x86_64-linux-gnu.so
0xffff880029f818f0                    794280 /usr/lib/python3.5/os.py
0xffff880028ece508                    795748 /usr/lib/libspnav.so.0.1
0xffff880028f1e508                    794598 /usr/lib/libOpenColorIO.so.1.0.9
0xffff880029ec50e0                    795233 /usr/lib/libOpenImageIO.so.1.6.11
0xffff880029d03120                    790356 /usr/lib/gnome-terminal
0xffff880029d03930                    791551 /usr/lib/gnome-terminal/gnome-terminal-server
0xffff880029d494e8                    790353 /usr/lib/gnome-session
0xffff880029dfc4c8                    791539 /usr/lib/gnome-session/gnome-session-binary
0xffff880029d458f0                    790365 /usr/lib/gs-plugins-9
0xffff880029822100                    791858 /usr/lib/gs-plugins-9/libgs_plugin_dpkg.so
0xffff8800298218f0                    791870 /usr/lib/gs-plugins-9/libgs_plugin_ubuntu-reviews.so
0xffff8800298214e8                    791862 /usr/lib/gs-plugins-9/libgs_plugin_hardcoded-blacklist.so
0xffff8800298210e0                    791867 /usr/lib/gs-plugins-9/libgs_plugin_moduleset.so
0xffff880029820cd8                    791864 /usr/lib/gs-plugins-9/libgs_plugin_icons.so
0xffff8800298208d0                    791866 /usr/lib/gs-plugins-9/libgs_plugin_menu-spec-refine.so
0xffff8800298204c8                    791865 /usr/lib/gs-plugins-9/libgs_plugin_menu-spec-categories.so
0xffff8800298200c0                    791859 /usr/lib/gs-plugins-9/libgs_plugin_dummy.so
0xffff880029803930                    791869 /usr/lib/gs-plugins-9/libgs_plugin_snappy.so
0xffff880029803528                    791868 /usr/lib/gs-plugins-9/libgs_plugin_provenance.so
0xffff880029803120                    791856 /usr/lib/gs-plugins-9/libgs_plugin_appstream.so
0xffff880029800cd8                    791857 /usr/lib/gs-plugins-9/libgs_plugin_apt.so
0xffff880029fef528                    791861 /usr/lib/gs-plugins-9/libgs_plugin_fwupd.so
0xffff880029fef120                    791860 /usr/lib/gs-plugins-9/libgs_plugin_epiphany.so
0xffff880029fee100                    791863 /usr/lib/gs-plugins-9/libgs_plugin_hardcoded-featured.so
0xffff880029d448d0                    790337 /usr/lib/evolution-data-server
0xffff880029877120                    791156 /usr/lib/evolution-data-server/addressbook-backends
0xffff88002987f528                    791162 /usr/lib/evolution-data-server/addressbook-backends/libebookbackendgoogle.so
0xffff88002987ed18                    791161 /usr/lib/evolution-data-server/addressbook-backends/libebookbackendfile.so
0xffff88002987dcf8                    791163 /usr/lib/evolution-data-server/addressbook-backends/libebookbackendldap.so
0xffff88002987c4c8                    791164 /usr/lib/evolution-data-server/addressbook-backends/libebookbackendwebdav.so
0xffff880029fa9cf8                    791157 /usr/lib/evolution-data-server/calendar-backends
0xffff880029fed8f0                    791165 /usr/lib/evolution-data-server/calendar-backends/libecalbackendcaldav.so
0xffff880029fed4e8                    791169 /usr/lib/evolution-data-server/calendar-backends/libecalbackendhttp.so
0xffff880029fe80c0                    791170 /usr/lib/evolution-data-server/calendar-backends/libecalbackendweather.so
0xffff880029ff08d0                    791168 /usr/lib/evolution-data-server/calendar-backends/libecalbackendgtasks.so
0xffff880029faa508                    791166 /usr/lib/evolution-data-server/calendar-backends/libecalbackendcontacts.so
0xffff880029faa100                    791167 /usr/lib/evolution-data-server/calendar-backends/libecalbackendfile.so
0xffff880029f0ccd8                    791158 /usr/lib/evolution-data-server/camel-providers
0xffff880029eec0c0                    791177 /usr/lib/evolution-data-server/camel-providers/libcamelpop3.so
0xffff880029f0f930                    791175 /usr/lib/evolution-data-server/camel-providers/libcamelnntp.so
0xffff880029f0f528                    791179 /usr/lib/evolution-data-server/camel-providers/libcamelsendmail.so
0xffff880029f0f120                    791181 /usr/lib/evolution-data-server/camel-providers/libcamelsmtp.so
0xffff880029f0ed18                    791171 /usr/lib/evolution-data-server/camel-providers/libcamelimapx.so
0xffff880029f0e910                    791173 /usr/lib/evolution-data-server/camel-providers/libcamellocal.so
0xffff880029f094e8                    791159 /usr/lib/evolution-data-server/credential-modules
0xffff880029f0a100                    791183 /usr/lib/evolution-data-server/credential-modules/module-credentials-goa.so
0xffff880029f098f0                    791184 /usr/lib/evolution-data-server/credential-modules/module-credentials-uoa.so
0xffff880029eb2508                    791160 /usr/lib/evolution-data-server/registry-modules
0xffff880029ec6100                    791191 /usr/lib/evolution-data-server/registry-modules/module-trust-prompt.so
0xffff880029ec58f0                    791193 /usr/lib/evolution-data-server/registry-modules/module-yahoo-backend.so
0xffff880029ea18f0                    791192 /usr/lib/evolution-data-server/registry-modules/module-ubuntu-online-accounts.so
0xffff880029ea0cd8                    791186 /usr/lib/evolution-data-server/registry-modules/module-gnome-online-accounts.so
0xffff880029ea08d0                    791185 /usr/lib/evolution-data-server/registry-modules/module-cache-reaper.so
0xffff880029ea04c8                    791188 /usr/lib/evolution-data-server/registry-modules/module-outlook-backend.so
0xffff880029ea00c0                    791189 /usr/lib/evolution-data-server/registry-modules/module-owncloud-backend.so
0xffff880029eb3120                    791190 /usr/lib/evolution-data-server/registry-modules/module-secret-monitor.so
0xffff880029eb2910                    791187 /usr/lib/evolution-data-server/registry-modules/module-google-backend.so
0xffff880029d440c0                    790406 /usr/lib/policykit-1-gnome
0xffff880029edd4e8                    793884 /usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1
0xffff880029d3e910                    790392 /usr/lib/nautilus
0xffff880029882d18                    919258 /usr/lib/nautilus/extensions-3.0
0xffff880029893120                    919259 /usr/lib/nautilus/extensions-3.0/libdeja-dup.so
0xffff88002988b930                    919260 /usr/lib/nautilus/extensions-3.0/libevince-properties-page.so
0xffff880029888cd8                    919266 /usr/lib/nautilus/extensions-3.0/libtotem-properties-page.so
0xffff8800298888d0                    919261 /usr/lib/nautilus/extensions-3.0/libnautilus-fileroller.so
0xffff8800298884c8                    919265 /usr/lib/nautilus/extensions-3.0/libterminal-nautilus.so
0xffff8800298880c0                    919263 /usr/lib/nautilus/extensions-3.0/libnautilus-share-extension.so
0xffff880029883930                    919264 /usr/lib/nautilus/extensions-3.0/libnautilus-share.so
0xffff880029883120                    919262 /usr/lib/nautilus/extensions-3.0/libnautilus-sendto.so
0xffff880029d3c4c8                    790438 /usr/lib/udisks2
0xffff8800298008d0                    794613 /usr/lib/udisks2/udisksd
0xffff880029d33120                    790336 /usr/lib/evolution
0xffff880029893930                    791150 /usr/lib/evolution/evolution-addressbook-factory-subprocess
0xffff88002983d8f0                    791149 /usr/lib/evolution/evolution-addressbook-factory
0xffff880029fedcf8                    791152 /usr/lib/evolution/evolution-calendar-factory-subprocess
0xffff880029eec4c8                    791151 /usr/lib/evolution/evolution-calendar-factory
0xffff880029e618f0                    791154 /usr/lib/evolution/evolution-source-registry
0xffff880029d30cd8                    790367 /usr/lib/ibus
0xffff880029dc3528                    791902 /usr/lib/ibus/ibus-engine-simple
0xffff880029da84c8                    791906 /usr/lib/ibus/ibus-x11
0xffff880029da80c0                    791905 /usr/lib/ibus/ibus-ui-gtk3
0xffff880029daf120                    791901 /usr/lib/ibus/ibus-dconf
0xffff880029c53120                    790323 /usr/lib/colord
0xffff880029c53528                    790704 /usr/lib/colord/colord
0xffff880029c31cf8                    790442 /usr/lib/upower
0xffff880029c32100                    794694 /usr/lib/upower/upowerd
0xffff88002b3bed18                    790440 /usr/lib/unity-settings-daemon-1.0
0xffff880029e62100                    794660 /usr/lib/unity-settings-daemon-1.0/libmedia-keys.so
0xffff880029e614e8                    794653 /usr/lib/unity-settings-daemon-1.0/libclipboard.so
0xffff880029e57528                    794661 /usr/lib/unity-settings-daemon-1.0/libmouse.so
0xffff880029e550e0                    794659 /usr/lib/unity-settings-daemon-1.0/libkeyboard.so
0xffff880029e17930                    794657 /usr/lib/unity-settings-daemon-1.0/libgsdwacom.so
0xffff880029e16910                    794667 /usr/lib/unity-settings-daemon-1.0/libsound.so
0xffff880029e350e0                    794658 /usr/lib/unity-settings-daemon-1.0/libhousekeeping.so
0xffff880029c514e8                    794655 /usr/lib/unity-settings-daemon-1.0/libcursor.so
0xffff880029c510e0                    794662 /usr/lib/unity-settings-daemon-1.0/liborientation.so
0xffff880029c4f930                    794654 /usr/lib/unity-settings-daemon-1.0/libcolor.so
0xffff880029c4ed18                    794665 /usr/lib/unity-settings-daemon-1.0/libremote-display.so
0xffff880029c4e910                    794666 /usr/lib/unity-settings-daemon-1.0/libscreensaver-proxy.so
0xffff880029c4e508                    794650 /usr/lib/unity-settings-daemon-1.0/liba11y-keyboard.so
0xffff880029c4e100                    794651 /usr/lib/unity-settings-daemon-1.0/liba11y-settings.so
0xffff880029c4d8f0                    794668 /usr/lib/unity-settings-daemon-1.0/libxrandr.so
0xffff880029c5ccd8                    794669 /usr/lib/unity-settings-daemon-1.0/libxsettings.so
0xffff880029c304c8                    794663 /usr/lib/unity-settings-daemon-1.0/libpower.so
0xffff88002b3bf930                    794656 /usr/lib/unity-settings-daemon-1.0/libgsd.so
0xffff88002b3eb120                    790439 /usr/lib/unity-settings-daemon
